ID,ODNB_ID,displayName,prefix,firstName,lastName,suffix,title,gender,birthYearType,birthYear,deathYearType,deathYear
10011773,26916,Robert Tailor,,Robert,Tailor,,,male,IN,1613,IN,1614
10012248,28083,Anne Vane,,Anne,Vane,,,female,AF,1626,IN,1736
10011789,68753,Joseph Talcott,,Joseph,Talcott,,,male,IN,1669,IN,1741
10011768,26907,Nicholas Taaffe,,Nicholas,Taaffe,,,male,IN,1685,IN,1769
10010817,24943,Patrick Scougal,,Patrick,Scougal,,,male,IN,1607,IN,1682
10011829,77123,Sir John Tempest,Sir,John,Tempest,,,male,IN,1500,IN,1565
10011762,26900,Edward Synge,,Edward,Synge,,,male,IN,1614,IN,1678
10012452,28528,Richard Wall,,Richard,Wall,,,male,IN,1694,IN,1778
10011183,25757,Thomas Smeaton,,Thomas,Smeaton,,,male,IN,1536,IN,1583
10011809,27009,William Taverner,,William,Taverner,,,male,IN,1700,IN,1772
10011825,27096,Zachary Taylor,,Zachary,Taylor,,,male,IN,1653,IN,1705
10011812,53403,Edward Taylor,,Edward,Taylor,,,male,IN,1642,IN,1729
10011802,58376,John Tate,,John,Tate,,,male,CA,1448,IN,1507
10000365,814,Mary Astell,,Mary,Astell,,,female,IN,1666,IN,1731
10008966,20417,Philip Nye,,Philip,Nye,,,male,IN,1595,IN,1672
10005191,11487,Sir Bevil Grenville,Sir,Bevil,Grenville,,,male,IN,1596,IN,1643
10011849,97864,Robert Tennent,,Robert,Tennent,,,male,IN,1679,IN,1757
10011876,27231,Joshua Thomas,,Joshua,Thomas,,,male,AF,1649,IN,1759
10051203,,Abigail Pett,,Abigail,Pett,,,female,AF/IN,1489,IN,1599
10012163,27886,Sir Christopher Turnor,Sir,Christopher,Turnor,,,male,IN,1607,IN,1675
10006712,15089,Thomas Jones,,Thomas,Jones,,,male,AF,1572,IN,1682
10050633,,Bridget Malte,,Bridget,Malte,,,female,AF/IN,1447,IN,1557
10004280,0,Thomas Firmin,,Thomas,Firmin,,,male,IN,1632,IN,1697
10005631,12527,Richard Harvey,,Richard,Harvey,,,male,IN,1560,IN,1630
10004389,9715,Malcolm Flemyng,,Malcolm,Flemyng,,,male,IN,1700,IN,1764
10011910,77205,William Thorold,,William,Thorold,,,male,AF,1484,BF/IN,1594
10000368,818,John Astley,,John,Astley,,,male,IN,1507,IN,1596
10009823,22508,Timothy Pont,,Timothy,Pont,,,male,IN,1574,IN,1611
10051204,,Agnes Wilkinson,,Agnes,Wilkinson,,,female,AF/IN,1489,AF/IN,1599
10012904,29444,Richard Willes,,Richard,Willes,,,male,IN,1546,CA,1579
10012003,27549,William Tooker,,William,Tooker,,,male,IN,1553,IN,1621
10011997,94978,Susan Tonge,,Susan,Tonge,,,female,BF,1510,AF/IN,1564
10011711,46925,Alice Sutcliffe,,Alice,Sutcliffe,,,female,IN,1624,IN,1634
10003387,7421,Daniel Defoe,,Daniel,Defoe,,,male,CA,1660,IN,1731
10012674,29033,William Welwood,,William,Welwood,,,male,IN,1566,IN,1624
10010767,24798,Sir Luke Schaub,Sir,Luke,Schaub,,,male,IN,1690,IN,1758
10011935,75404,Sir William Throckmorton,Sir,William,Throckmorton,,,male,IN,1658,IN,1682
10001430,3155,Theophilus Brabourne,,Theophilus,Brabourne,,,male,IN,1590,IN,1662
10011933,75398,William Throckmorton,,William,Throckmorton,,,male,AF,1427,IN,1537
10012022,27584,D'blossiers Tovey,,D'blossiers,Tovey,,,male,IN,1692,IN,1745
10001167,2634,Sir John Blencowe,Sir,John,Blencowe,,,male,IN,1642,IN,1726
10011733,26829,John Sweetnam,,John,Sweetnam,,,male,IN,1579,IN,1622
10012006,0,Roger Toothaker,,Roger,Toothaker,,,male,AF,1582,IN,1692
10054727,,Elizabeth Sloane,,Elizabeth,Sloane,,Lady,female,BF,1680,IN,1724
10054744,,Anne Cavendish,Lady,Anne,Cavendish,,Lady,female,IN,1611,AF,1632
10011938,27404,Sir Edward Thurland,Sir,Edward,Thurland,,,male,IN,1607,IN,1683
10012028,27594,Matthew Towgood,,Matthew,Towgood,,,male,IN,1690,IN,1757
10011999,27539,John Tonneys,,John,Tonneys,,,male,AF,1404,IN,1514
10012011,27561,James Torre,,James,Torre,,,male,IN,1649,IN,1699
10009987,0,Sir John Puckering,Sir,John,Puckering,,,male,IN,1543,IN,1596
10011961,49444,Benjamin Timbrell,,Benjamin,Timbrell,,,male,IN,1683,IN,1754
10012092,27737,Francis Trigge,,Francis,Trigge,,,male,CA,1547,IN,1606
10012169,56861,Daniel Tuvill,,Daniel,Tuvill,,,male,AF,1550,IN,1660
10012159,70488,Sir Timothy Turner,Sir,Timothy,Turner,,,male,IN,1585,IN,1677
10003046,6749,Edward Crome,,Edward,Crome,,,male,AF,1452,IN,1562
10012093,57251,Stephen Trigge,,Stephen,Trigge,,,male,IN,1660,IN,1690
10052098,,Ann Cecil,,Ann,Cecil,,,female,IN,1556,IN,1588
10012078,67749,Philip Trenchard,,Philip,Trenchard,,,male,IN,1663,IN,1743
10050022,,Walter Davison,,Walter,Davison,,,male,CA,1581,CA,1602
10003385,7418,John Dee,,John,Dee,,,male,IN,1527,IN,1609
10054742,,Anne Brumwich,,Anne,Brumwich,,,female,IN,1625,IN,1700
10008301,18764,Sir Thomas Millington,Sir,Thomas,Millington,,,male,IN,1628,IN,1704
10012105,27774,Charles Trumbull,,Charles,Trumbull,,,male,IN,1645,IN,1724
10012130,27815,George Tullie,,George,Tullie,,,male,IN,1654,IN,1695
10001408,69078,Rice Boye,,Rice,Boye,,,male,IN,1629,IN,1636
10012112,70100,John Tucke,,John,Tucke,,,male,CA,1482,AF/IN,1540
10012133,27820,Thomas Tunstall,,Thomas,Tunstall,,,male,AF,1506,IN,1616
10001432,3157,John Bracegirdle,,John,Bracegirdle,,,male,AF,1504,IN,1614
10012142,47433,Hugh Turnbull,,Hugh,Turnbull,,,male,IN,1517,BF/IN,1566
10010071,66326,William Rainborowe,,William,Rainborowe,,,male,IN,1639,IN,1673
10012002,27544,George Tooke,,George,Tooke,,,male,IN,1595,IN,1675
10007570,94258,Pierre Loiseleur,,Pierre,Loiseleur,,,male,IN,1530,IN,1590
10012444,62378,Joseph Walker,,Joseph,Walker,,,male,IN,1673,IN,1729
10012147,69740,Henry Turner,,Henry,Turner,,,male,IN,1656,IN,1724
10012146,27850,George Turner,,George,Turner,,,male,AF,1500,IN,1610
10006289,13956,John Howe,,John,Howe,,,male,IN,1630,IN,1705
10012756,29191,Abraham Wheelocke,,Abraham,Wheelocke,,,male,IN,1593,IN,1653
10012189,47857,Onesiphorus Tyndall,,Onesiphorus,Tyndall,,,male,IN,1689,IN,1757
10012200,63553,Siraj ud-Daula,,Siraj,ud-Daula,,,male,AF,1647,IN,1757
10012207,67107,William Ullock,,William,Ullock,,,male,IN,1617,IN,1667
10012624,38114,Benedict Webb,,Benedict,Webb,,,male,IN,1563,AF,1626
10050373,,Elizabeth Brugge,,Elizabeth,Brugge,,,female,AF/IN,1415,IN,1525
10001031,47410,John Best,,John,Best,,,male,AF,1460,IN,1570
10012222,74228,William Urwin,,William,Urwin,,,male,AF,1585,IN,1695
10012232,64458,Thomas Uvedale,,Thomas,Uvedale,,,male,IN,1651,IN,1703
10012240,53512,Abraham van Linge,,Abraham,van Linge,,,male,IN,1623,IN,1642
10050634,,Catherine Gedding,,Catherine,Gedding,,,female,AF/IN,1447,IN,1557
10012242,30310,Frederick van Nassau van Zuylestein,,Frederick,van Nassau van Zuylestein,,,male,IN,1682,IN,1738
10012191,61293,Sir Thomas Tyrell,Sir,Thomas,Tyrell,,,male,CA,1453,CA,1510
10012419,77276,Mary Walcott,,Mary,Walcott,,,female,IN,1674,BF,1784
10012237,38086,Cipriano de Valera,,Cipriano de,Valera,,,male,IN,1532,IN,1606
10005338,11832,Thomas Habington,,Thomas,Habington,,,male,IN,1560,IN,1647
10012234,28077,Jan vander Vaart,,Jan vander,Vaart,,,male,IN,1647,IN,1727
10012239,28078,Willem van de Velde the elder,,Willem,van de Velde,the elder,,male,IN,1611,IN,1693
10012247,28075,Jacob Vanderlint,,Jacob,Vanderlint,,,male,AF,1630,IN,1740
10012236,69650,Robert Valentine,,Robert,Valentine,,,male,IN,1674,BF,1784
10012270,57533,Watkyn Vaughan,,Watkyn,Vaughan,,,male,AF,1394,IN,1504
10004289,9504,Joseph Fisher,,Joseph,Fisher,,,male,IN,1655,IN,1704
10012241,74105,Adolf van Meetkerke,,Adolf,van Meetkerke,,,male,IN,1528,IN,1591
10012275,28101,Sir Patrick Vaus,Sir,Patrick,Vaus,,,male,AF,1487,IN,1597
10012572,38111,John Wastell,,John,Wastell,,,male,AF,1408,CA,1518
10002471,5465,John Clark,,John,Clark,,,male,IN,1683,IN,1736
10012243,30309,Frederik van Nassau van Zuylestein,,Frederik,van Nassau van Zuylestein,,,male,IN,1624,IN,1672
10007783,69927,David MacGill of Cranstoun Riddel,,David,MacGill,of Cranstoun Riddel,,male,AF,1485,IN,1595
10012438,52625,Humphrey Walker,,Humphrey,Walker,,,male,AF,1406,BF/IN,1516
10012404,28394,Lewis Wager,,Lewis,Wager,,,male,AF,1452,IN,1562
10050406,,Joan Sewell,,Joan,Sewell,,,female,AF/IN,1422,IN,1532
10004907,37464,Sir Francis Godolphin,Sir,Francis,Godolphin,,,male,IN,1534,IN,1608
10012288,58717,Richard Veale,,Richard,Veale,,,male,CA,1687,IN,1756
10012313,28220,Harmen Verelst,,Harmen,Verelst,,,male,IN,1639,AF/IN,1691
10012314,74502,John Verelst,,John,Verelst,,,male,IN,1675,IN,1734
10009978,22848,Sir Francis Prujean,Sir,Francis,Prujean,,,male,IN,1597,IN,1666
10012284,28167,Sir John Vavasour,Sir,John,Vavasour,,,male,AF,1396,IN,1506
10012273,28153,William Vaughan,,William,Vaughan,,,male,IN,1640,IN,1719
10003306,7204,Robert Davenport,,Robert,Davenport,,,male,IN,1624,IN,1640
10005703,66982,Susan Hawley,,Susan,Hawley,,,female,IN,1622,IN,1706
10012986,29718,James Windet,,James,Windet,,,male,AF,1554,IN,1664
10012426,28450,George Waldron,,George,Waldron,,,male,IN,1689,IN,1726
10012425,71114,Richard Walderne,,Richard,Walderne,,,male,IN,1616,IN,1689
10012396,28384,Anthony Wadeson,,Anthony,Wadeson,,,male,IN,1573,BF,1683
10011305,26030,William Somner,,William,Somner,,,male,IN,1598,IN,1669
10012302,28197,Sir Peyton Ventris,Sir,Peyton,Ventris,,,male,IN,1645,IN,1691
10012341,52157,Jacob Verzelini,,Jacob,Verzelini,,,male,IN,1522,IN,1607
10012352,59244,Jane Vigor,,Jane,Vigor,,,female,IN,1699,IN,1783
10012296,69139,Anne Venn,,Anne,Venn,,,female,IN,1627,IN,1654
10012312,56666,Thomas Vere,,Thomas,Vere,,,male,AF,1572,IN,1682
10012300,28192,Tobias Venner,,Tobias,Venner,,,male,IN,1577,IN,1660
10006005,66725,Lady Frances Hobart,Lady,Frances,Hobart,,,female,IN,1603,IN,1664
10012379,28351,Joan Vokins,,Joan,Vokins,,,female,AF,1580,IN,1690
10012378,28111,Robert van Voerst,,Robert van,Voerst,,,male,IN,1597,IN,1636
10012386,40783,Sir Richard Vyvyan,Sir,Richard,Vyvyan,,,male,IN,1613,IN,1665
10010790,24871,Gregory Scott,,Gregory,Scott,,,male,IN,1532,IN,1576
10012633,77004,Sir Godfrey Webster,Sir,Godfrey,Webster,,,male,IN,1648,IN,1720
10009555,0,Dorothy Percy Countess of Leicester,,Dorothy,Percy,,Countess of Leicester,female,IN,1598,IN,1659
10012429,67112,Anne Walker,,Anne,Walker,,,female,IN,1631,IN,1660
10000678,1467,Barnabe Barnes,,Barnabe,Barnes,,,male,IN,1571,IN,1609
10012474,28587,Gilbert Walmisley,,Gilbert,Walmisley,,,male,IN,1682,IN,1751
10001711,3810,Thomas Brydges,,Thomas,Brydges,,,male,AF,1449,IN,1559
10051032,,Elizabeth Aglionby,,Elizabeth,Aglionby,,,female,AF/IN,1479,AF/IN,1589
10010754,0,Joseph Justus Scaliger,,Joseph Justus,Scaliger,,,male,IN,1540,IN,1609
10011490,0,Robert Stapylton,,Robert,Stapylton,,,male,IN,1607,IN,1669
10012504,48262,Philippa Walton,,Philippa,Walton,,,female,IN,1674,IN,1749
10012540,8698,Humphrey Waring,,Humphrey,Waring,,,male,IN,1605,IN,1676
10012535,28720,Joseph Warder,,Joseph,Warder,,,male,IN,1654,IN,1724
10012510,68764,John Wanton,,John,Wanton,,,male,IN,1672,IN,1740
10012509,68763,Gideon Wanton,,Gideon,Wanton,,,male,IN,1693,IN,1767
10012646,92463,Lupold von Wedel,,Lupold von,Wedel,,,male,IN,1544,IN,1615
10051205,,Anne Chapman,,Anne,Chapman,,,female,AF/IN,1489,IN,1599
10011641,26657,Robert Streater,,Robert,Streater,,,male,IN,1621,IN,1679
10012566,38404,Arthur Warwick,,Arthur,Warwick,,,male,IN,1604,IN,1633
10012578,66531,Nathaniel Waterhouse,,Nathaniel,Waterhouse,,,male,IN,1586,IN,1645
10007716,17301,Henry Lyte,,Henry,Lyte,,,male,CA,1529,IN,1607
10006715,62900,Thomas Jones,,Thomas,Jones,,,male,IN,1648,IN,1713
10012536,28721,Elizabeth Wardlaw,,Elizabeth,Wardlaw,,,female,IN,1677,IN,1727
10012537,77294,Samuel Wardwell,,Samuel,Wardwell,,,male,AF,1582,IN,1692
10012570,63491,Joan Washingby,,Joan,Washingby,,,female,AF,1402,IN,1512
10012584,64901,Abigail Watson,,Abigail,Watson,,,female,IN,1685,IN,1752
10012574,70264,Agnes Waterhouse,,Agnes,Waterhouse,,,female,IN,1501,IN,1566
10012595,28860,Robert Watson,,Robert,Watson,,,male,IN,1581,IN,1611
10012557,53887,Hardick Warren,,Hardick,Warren,,,male,BF,1650,AF,1650
10012591,28849,Jonas Watson,,Jonas,Watson,,,male,IN,1663,IN,1741
10010451,24074,William Roper,,William,Roper,,,male,IN,1495,IN,1578
10012581,28826,Morgan Watkins,,Morgan,Watkins,,,male,AF,1562,AF/IN,1672
10012576,28813,George Waterhouse,,George,Waterhouse,,,male,AF,1492,IN,1602
10012630,28932,Joseph Webbe,,Joseph,Webbe,,,male,AF,1520,CA,1630
10012671,29030,Robert Welsted,,Robert,Welsted,,,male,IN,1670,IN,1735
10012661,29000,Thomas Welles,,Thomas,Welles,,,male,IN,1590,IN,1660
10012652,28981,Edward Welchman,,Edward,Welchman,,,male,IN,1665,IN,1739
10002426,10764,Frederik Christiaan van Reede-Ginckel,,Frederik,Christiaan van Reede-Ginckel,,,male,IN,1668,IN,1719
10012703,73790,Francis West,,Francis,West,,,male,IN,1624,IN,1634
10012698,52252,Gerhard von Wesel,,Gerhard von,Wesel,,,male,IN,1443,IN,1510
10012712,29108,Thomas Westcote,,Thomas,Westcote,,,male,IN,1567,CA,1637
10011986,68275,John Tomkys,,John,Tomkys,,,male,AF,1482,IN,1592
10012663,67058,Francis Wells,,Francis,Wells,,,male,IN,1606,IN,1684
10012701,68935,Elisabeth West,,Elisabeth,West,,,female,IN,1690,IN,1709
10012666,70834,Sir John Welsbourne,Sir,John,Welsbourne,,,male,IN,1498,IN,1548
10012641,28952,Alexander Wedderburn,,Alexander,Wedderburn,,,male,IN,1581,BF,1691
10051760,,Elizabeth Brooke,,Elizabeth,Brooke,,,female,IN,1526,IN,1565
10054750,,Mrs Margaret Ray,Mrs,Margaret,Ray,,,female,BF,1699,AF,1706
10004508,9993,Robert Foulkes,,Robert,Foulkes,,,male,IN,1634,IN,1679
10002384,5266,Francis Cheynell,,Francis,Cheynell,,,male,IN,1608,IN,1665
10008394,19022,Sir James Montagu,Sir,James,Montagu,,,male,IN,1666,IN,1723
10054752,,Catherine  Tufton nee. Cavendish Lady Thanet,,Catherine,Tufton nee. Cavendish,,Lady Thanet,female,BF,1665,IN,1712
10011355,26105,Sir John Spelman,Sir,John,Spelman,,,male,IN,1480,IN,1546
10012734,29149,Sir Joseph Wetwang,Sir,Joseph,Wetwang,,,male,IN,1622,IN,1684
10005856,70791,Sir John Heron,Sir,John,Heron,,,male,BF,1470,IN,1522
10012751,57645,Leonard Wheatcroft,,Leonard,Wheatcroft,,,male,IN,1627,IN,1707
10012732,68238,William Weston,,William,Weston,,,male,IN,1654,IN,1729
10003668,67856,Richard Drake,,Richard,Drake,,,male,IN,1609,IN,1681
10051206,,Anne Say,,Anne,Say,,,female,IN,1489,AF,1509
10009145,20794,Richard Onslow,,Richard,Onslow,,,male,IN,1654,IN,1717
10005511,12243,Simon Harcourt,,Simon,Harcourt,,,male,IN,1684,IN,1720
10012787,68168,George White,,George,White,,,male,IN,1665,IN,1702
10012816,29312,Peter Whitehorne,,Peter,Whitehorne,,,male,IN,1549,IN,1563
10012783,45832,Dorothy White,,Dorothy,White,,,female,AF,1576,CA,1686
10010981,66590,Ralph Sheldon,,Ralph,Sheldon,,,male,IN,1633,IN,1723
10012809,29283,Charles Whitefoord,,Charles,Whitefoord,,,male,AF,1643,IN,1753
10006301,13982,William Howell,,William,Howell,,,male,IN,1631,IN,1683
10012767,65789,James Whiston,,James,Whiston,,,male,CA,1641,IN,1706
10012820,29318,William Whitelocke,,William,Whitelocke,,,male,IN,1520,IN,1584
10011429,26202,Edward Stafford,,Edward,Stafford,,,male,IN,1478,IN,1521
10004487,71260,Thomas Fortescue,,Thomas,Fortescue,,,male,BF/IN,1545,IN,1602
10005764,12847,Sir Gilbert Heathcote,Sir,Gilbert,Heathcote,,,male,IN,1652,IN,1733
10012814,29288,Hugh Whitehead,,Hugh,Whitehead,,,male,AF,1441,IN,1551
10005778,12872,Henry Hellier,,Henry,Hellier,,,male,IN,1660,IN,1697
10004292,9507,Samuel Fisher,,Samuel,Fisher,,,male,IN,1604,IN,1665
10054726,,Mary Aubrey,,Mary,Aubrey,,,female,CA,1630,AF,1664
10054745,,Brian Annesley of Lee,,Brian,Annesley,of Lee,,male,BF,1604,IN,1604
10012901,67949,David Willaume,,David,Willaume,,,male,IN,1693,IN,1761
10012877,0,Sarah Wilds,,Sarah,Wilds,,,female,AF,1582,IN,1692
10012891,47483,Isaac Wilkinson,,Isaac,Wilkinson,,,male,IN,1695,IN,1784
10012899,0,John Willard,,John,Willard,,,male,AF,1582,IN,1692
10012894,41182,Robert Wilkinson,,Robert,Wilkinson,,,male,CA,1470,AF/IN,1515
10010139,23186,Richard Rawlins,,Richard,Rawlins,,,male,IN,1460,IN,1536
10012895,70483,Thomas Wilkinson,,Thomas,Wilkinson,,,male,IN,1609,IN,1612
10012900,67948,David Willaume,,David,Willaume,,,male,IN,1658,IN,1741
10012881,12056,Karl Wilhelm de Hamilton,,Karl,Wilhelm de Hamilton,,,male,IN,1668,IN,1754
10000192,65573,Janet Anderson,,Janet,Anderson,,,female,IN,1697,IN,1761
10001908,66571,Sir Nicholas Byron,Sir,Nicholas,Byron,,,male,IN,1596,IN,1648
10012913,57050,Francis Williams,,Francis,Williams,,,male,IN,1690,IN,1762
10012909,68261,Anna Williams,,Anna,Williams,,,female,IN,1623,IN,1687
10005652,69739,Katherine Hastings,,Katherine,Hastings,,,female,IN,1538,IN,1620
10012955,29615,Percivall Willughby,,Percivall,Willughby,,,male,IN,1596,IN,1685
10005185,11471,William Gregory,,William,Gregory,,,male,IN,1495,IN,1537
10002163,46762,Henry Cary,,Henry,Cary,,,male,IN,1634,IN,1663
10006491,14480,Henry Isaacson,,Henry,Isaacson,,,male,IN,1581,IN,1654
10003217,7021,Valentine Dale,,Valentine,Dale,,,male,IN,1520,IN,1589
10052150,,Anne Stanley,,Anne,Stanley,,,female,IN,1561,IN,1635
10004394,67219,Elizabeth Fletcher,,Elizabeth,Fletcher,,,female,CA,1638,IN,1658
10006474,0,Richard Ingoldsby,,Richard,Ingoldsby,,,male,CA,1690,IN,1759
10005605,12466,Samuel Harsnett,,Samuel,Harsnett,,,male,IN,1561,IN,1631
10054748,,Frances Widdrington,,Frances,Widdrington,,,female,IN,1612,IN,1649
10009351,0,Queen Katherine Parr,Queen,Katherine,Parr,,,female,IN,1512,IN,1548
10050495,,Elizabeth Babington,,Elizabeth,Babington,,,female,AF/IN,1433,IN,1543
10002289,5060,John Chamberlayne,,John,Chamberlayne,,,male,IN,1668,IN,1723
10013152,64025,Sir Martin Wright,Sir,Martin,Wright,,,male,IN,1692,IN,1767
10004769,46464,Benedetto Gennari,,Benedetto,Gennari,,,male,IN,1633,IN,1715
10013053,94547,Sir Thomas Wode,Sir,Thomas,Wode,,,male,AF,1392,IN,1502
10013049,68404,Nicholaes Corneliszoon Witsen,,Nicholaes Corneliszoon,Witsen,,,male,IN,1641,IN,1717
10013093,29897,Sir William Wood,Sir,William,Wood,,,male,IN,1608,IN,1691
10013043,29802,Robert Witham,,Robert,Witham,,,male,IN,1667,IN,1738
10012651,28978,Henry Welby,,Henry,Welby,,,male,AF,1526,IN,1636
10002236,69578,Robert Cawdrey,,Robert,Cawdrey,,,male,IN,1537,AF/IN,1604
10013077,29848,Sir Thomas Wolryche,Sir,Thomas,Wolryche,,,male,IN,1598,IN,1668
10004506,73674,Thomas Foulis,,Thomas,Foulis,,,male,IN,1560,IN,1628
10013065,68776,Roger Wolcott,,Roger,Wolcott,,,male,IN,1679,IN,1767
10013153,38156,Mehetabel Wright,,Mehetabel,Wright,,,female,IN,1697,IN,1750
10013151,30047,Leonard Wright,,Leonard,Wright,,,male,AF,1481,AF/IN,1591
10013146,30031,Fortunatus Wright,,Fortunatus,Wright,,,male,AF,1647,IN,1757
10012947,65025,Sir Henry Willoughby,Sir,Henry,Willoughby,,,male,IN,1451,IN,1528
10013098,29907,John Woodcock,,John,Woodcock,,,male,IN,1603,IN,1646
10010645,24579,Charles Saltonstall,,Charles,Saltonstall,,,male,IN,1607,IN,1665
10013064,29826,William Wogan,,William,Wogan,,,male,IN,1678,IN,1758
10013072,29843,Edward Wolley,,Edward,Wolley,,,male,IN,1604,IN,1684
10013094,72606,William Wood,,William,Wood,,,male,IN,1629,IN,1635
10013103,29925,Peter Woodhouse,,Peter,Woodhouse,,,male,BF,1605,AF,1605
10008070,18306,Philip Massinger,,Philip,Massinger,,,male,IN,1583,IN,1640
10002953,6568,James Craggs the younger,,James,Craggs,the younger,,male,IN,1686,IN,1721
10013138,30018,Sir John Wray,Sir,John,Wray,,,male,IN,1586,IN,1655
10013111,29954,John Thomas Woolhouse,,John Thomas,Woolhouse,,,male,IN,1666,IN,1734
10051231,,Margaret Allde,,Margaret,Allde,,,female,AF/IN,1490,AF/IN,1600
10000830,1801,Francis Beale,,Francis,Beale,,,male,CA,1621,BF/IN,1666
10011984,27518,Thomas Tomkinson,,Thomas,Tomkinson,,,male,IN,1631,IN,1710
10013243,30234,William York,,William,York,,,male,IN,1686,IN,1770
10013223,30191,James Yates,,James,Yates,,,male,IN,1578,IN,1582
10013234,30257,Bartholomew Yong,,Bartholomew,Yong,,,male,IN,1560,IN,1612
10004633,10261,Sir John Fyneux,Sir,John,Fyneux,,,male,AF,1415,IN,1525
10006907,15541,Sir William Killigrew,Sir,William,Killigrew,,,male,IN,1606,IN,1695
10013248,30251,Henry Youll,,Henry,Youll,,,male,BF,1608,AF,1608
10054751,,Frances Catchmay,,Frances,Catchmay,,,female,BF,1629,IN,1629
10010155,64281,William Rayner,,William,Rayner,,,male,IN,1699,IN,1761
10054753,,Jane Pickering,,Jane,Pickering,,,female,BF,1616,AF,1616
10013227,30202,Sir John Yeamans,Sir,John,Yeamans,,,male,IN,1611,IN,1674
10013246,69372,Roger Yorke,,Roger,Yorke,,,male,AF,1426,IN,1536
10013277,76646,Cayowaroco,,Cayowaroco,,,,male,IN,1595,IN,1596
10051232,,Margaret Dymoke,,Margaret,Dymoke,,,female,CA,1490,IN,1550
10050941,,Margaret Arden,,Margaret,Arden,,,female,AF/IN,1473,AF/IN,1583
10013273,71687,Austin,,Austin,,,,male,BF,1613,AF,1613
10013268,30302,Richard Zouche,,Richard,Zouche,,,male,IN,1590,IN,1661
10013280,74761,Garakonte,,Garakonte,,,,male,AF,1567,IN,1677
10005531,66967,Edward Harford,,Edward,Harford,,,male,IN,1658,IN,1705
10052206,,Bridget Paston,,Bridget,Paston,,,female,IN,1565,IN,1598
10013216,30182,Thomas Yalden,,Thomas,Yalden,,,male,IN,1670,IN,1736
10004658,10298,Thomas Gale,,Thomas,Gale,,,male,IN,1635,IN,1702
10013285,76633,Manteo,,Manteo,,,,male,IN,1584,IN,1587
10013283,76629,Kalicho,,Kalicho,,,,male,AF,1467,IN,1577
10010945,25213,John Sharp,,John,Sharp,,,male,CA,1645,IN,1714
10000346,783,James Ashurst,,James,Ashurst,,,male,AF,1569,IN,1679
10007148,16051,Nicholas Lanier,,Nicholas,Lanier,,,male,AF,1536,IN,1646
10000388,852,Matthew Atkinson,,Matthew,Atkinson,,,male,IN,1656,IN,1729
10011328,26069,William Southwell,,William,Southwell,,,male,IN,1669,IN,1720
10013265,40388,William Yworth,,William,Yworth,,,male,AF,1605,IN,1715
10013278,8839,Prince Ernest Augustus,Prince,Ernest Augustus,,,,male,IN,1674,IN,1728
10001075,2426,Sir Giovanni Francesco Biondi,Sir,Giovanni Francesco,Biondi,,,male,IN,1572,IN,1644
10010946,47277,John Sharp,,John,Sharp,,,male,IN,1678,IN,1727
10013297,22509,Pontack,,Pontack,,,,male,IN,1666,IN,1711
10000004,93721,Dafydd ab Ieuan ab Iorwerth,,Dafydd,ab Ieuan ab Iorwerth,,,male,AF,1393,BF/IN,1503
10013302,68754,Teedyuscung,,Teedyuscung,,,,male,IN,1700,IN,1763
10013304,0,Tituba,,Tituba,,,,female,BF,1692,AF,1692
10008731,19864,Patrick Neill,,Patrick,Neill,,,male,IN,1665,AF/IN,1704
10000794,1721,Richard Baty,,Richard,Baty,,,male,IN,1696,IN,1758
